action step time_in_state q sp state_reward transition_reward
[serve_last] 484 0.8254293366523993 0 1 0.0 0.0
[request] 485 0.0037889266695328495 1 2 1.0 0.0
[serve_last] 486 0.34413760006311345 0 1 0.0 0.0
[request] 487 0.008583359281836712 1 2 1.0 0.0
[serve_last] 488 0.2656756517442439 0 1 0.0 0.0
[request] 489 0.024425819004899162 1 2 1.0 0.0
[serve_last] 490 0.06572934681875894 0 1 0.0 0.0
[request] 491 0.00929990141496471 1 2 1.0 0.0
[serve_last] 492 0.08254426858692514 0 1 0.0 0.0
[request] 493 0.013210018947277467 1 2 1.0 0.0
[serve_last] 494 0.017056273558379596 0 1 0.0 0.0
[request] 495 0.002707432021478395 1 2 1.0 0.0
[serve_last] 496 0.26548805517834734 0 1 0.0 0.0
[request] 497 0.0024914138822264564 1 2 1.0 0.0
[serve_last] 498 0.3583371168330071 0 1 0.0 0.0
[request] 499 0.011087654224457408 1 2 1.0 0.0
[serve_last] 500 0.5561157992698743 0 1 0.0 0.0
[request] 501 0.0159734483698484 1 2 1.0 0.0
[serve_last] 502 1.3010018309404976 0 1 0.0 0.0
[request] 503 2.702376859533965E-4 1 2 1.0 0.0
[serve_last] 504 1.4593562181771875 0 1 0.0 0.0
[request] 505 0.00193044762785622 1 2 1.0 0.0
[serve_last] 506 4.785037331464106 0 1 0.0 0.0
[request] 507 0.013961099771224601 1 2 1.0 0.0
[serve_last] 508 1.3135490082756625 0 1 0.0 0.0
[request] 509 0.005964299253558045 1 2 1.0 0.0
[serve_last] 510 0.005858975612549273 0 1 0.0 0.0
[request] 511 4.956279178293094E-4 1 2 1.0 0.0
[serve_last] 512 1.1568313589468595 0 1 0.0 0.0
[request] 513 0.014497696863311888 1 2 1.0 0.0
[serve_last] 514 0.09197521228629733 0 1 0.0 0.0
[request] 515 0.003352092463521704 1 2 1.0 0.0
[serve_last] 516 0.42038581998242375 0 1 0.0 0.0
[request] 517 0.00884013305650163 1 2 1.0 0.0
[serve_last] 518 2.768313571887345 0 1 0.0 0.0
[request] 519 0.006869708878313791 1 2 1.0 0.0
[serve_last] 520 0.7473272966735459 0 1 0.0 0.0
[request] 521 4.077077444873817E-4 1 2 1.0 0.0
[serve_last] 522 0.01695461963028823 0 1 0.0 0.0
[request] 523 0.02278311742568297 1 2 1.0 0.0
[serve_last] 524 1.6849058381455035 0 1 0.0 0.0
[request] 525 0.014074174898678895 1 2 1.0 0.0
[request] 526 0.003948926236610231 2 2 2.0 0.0
[serve] 527 0.004876906617688905 1 2 1.0 0.0
[serve_last] 528 0.13713961997367052 0 1 0.0 0.0
[request] 529 0.01869691864979015 1 2 1.0 0.0
[serve_last] 530 0.24841632075746947 0 1 0.0 0.0
[request] 531 0.02243663615317807 1 2 1.0 0.0
[serve_last] 532 0.6703662484584926 0 1 0.0 0.0
[request] 533 6.971167345080728E-4 1 2 1.0 0.0
[serve_last] 534 0.2986196041880632 0 1 0.0 0.0
[request] 535 0.01106344343314465 1 2 1.0 0.0
[serve_last] 536 0.11837824378878413 0 1 0.0 0.0
[request] 537 0.0032875633496975655 1 2 1.0 0.0
[serve_last] 538 0.03998787865890563 0 1 0.0 0.0
[request] 539 0.033832690545054285 1 2 1.0 0.0
[serve_last] 540 1.5092427375583333 0 1 0.0 0.0
[request] 541 0.018387705576987715 1 2 1.0 0.0
[serve_last] 542 0.5231190720172687 0 1 0.0 0.0
[request] 543 7.379138027245195E-4 1 2 1.0 0.0
[serve_last] 544 0.10653552538928147 0 1 0.0 0.0
[request] 545 0.027485646618722003 1 2 1.0 0.0
[serve_last] 546 0.6101750900876216 0 1 0.0 0.0
[request] 547 0.020487454518377066 1 2 1.0 0.0
[serve_last] 548 0.2988477169629879 0 1 0.0 0.0
[request] 549 0.007081043451565044 1 2 1.0 0.0
[serve_last] 550 0.0699974072808794 0 1 0.0 0.0
[request] 551 0.007508343413442737 1 2 1.0 0.0
[serve_last] 552 1.150936342355956 0 1 0.0 0.0
[request] 553 0.018606764861067653 1 2 1.0 0.0
[serve_last] 554 2.2549380334467384 0 1 0.0 0.0
[request] 555 0.004327693960946218 1 2 1.0 0.0
[serve_last] 556 0.41114443072750884 0 1 0.0 0.0
[request] 557 0.0061037077067017075 1 2 1.0 0.0
[serve_last] 558 0.2580484338376966 0 1 0.0 0.0
[request] 559 0.001142559817831591 1 2 1.0 0.0
[serve_last] 560 1.3215619244240469 0 1 0.0 0.0
[request] 561 0.0018914318115793804 1 2 1.0 0.0
[serve_last] 562 0.05882613548499648 0 1 0.0 0.0
[request] 563 0.002121503780479544 1 2 1.0 0.0
[serve_last] 564 0.7647974895638685 0 1 0.0 0.0
[request] 565 0.0038920754948976433 1 2 1.0 0.0
[serve_last] 566 0.27075715240927034 0 1 0.0 0.0
[request] 567 0.002924060576996878 1 2 1.0 0.0
[serve_last] 568 0.19165697009358548 0 1 0.0 0.0
[request] 569 0.004519306624872985 1 2 1.0 0.0
[serve_last] 570 0.4829614453191834 0 1 0.0 0.0
[request] 571 1.1445303670721533E-5 1 2 1.0 0.0
[serve_last] 572 0.3993326040585326 0 1 0.0 0.0
[request] 573 0.0024680441299819132 1 2 1.0 0.0
[serve_last] 574 0.8639982556352128 0 1 0.0 0.0
[request] 575 7.592162804398775E-5 1 2 1.0 0.0
[serve_last] 576 0.016479411028012966 0 1 0.0 0.0
[request] 577 0.007062763052067736 1 2 1.0 0.0
[serve_last] 578 0.1730820265726355 0 1 0.0 0.0
[request] 579 0.04170026953849375 1 2 1.0 0.0
[serve_last] 580 1.592760752965479 0 1 0.0 0.0
[request] 581 0.008343520890330395 1 2 1.0 0.0
[serve_last] 582 0.13872044618942403 0 1 0.0 0.0
[request] 583 0.010806041729349241 1 2 1.0 0.0
[serve_last] 584 0.5891946461933145 0 1 0.0 0.0
[request] 585 0.00968269094366178 1 2 1.0 0.0
[serve_last] 586 1.6494761669794153 0 1 0.0 0.0
[request] 587 4.905409555681344E-4 1 2 1.0 0.0
[serve_last] 588 0.03127550927770058 0 1 0.0 0.0
[request] 589 0.006926481500309496 1 2 1.0 0.0
[serve_last] 590 1.8869928417459179 0 1 0.0 0.0
[request] 591 3.1364490199574304E-4 1 2 1.0 0.0
[serve_last] 592 0.244051006322308 0 1 0.0 0.0
[request] 593 0.009494169792800669 1 2 1.0 0.0
[serve_last] 594 0.4694836811010985 0 1 0.0 0.0
[request] 595 0.011977911481344384 1 2 1.0 0.0
[serve_last] 596 1.128183982087524 0 1 0.0 0.0
[request] 597 0.0019303813213421787 1 2 1.0 0.0
[serve_last] 598 0.2599202894463711 0 1 0.0 0.0
[request] 599 0.013441459776556614 1 2 1.0 0.0
[serve_last] 600 0.3691553863879898 0 1 0.0 0.0
[request] 601 0.01521942255007692 1 2 1.0 0.0
[serve_last] 602 0.02972482899626612 0 1 0.0 0.0
[request] 603 0.0013906275388987002 1 2 1.0 0.0
[serve_last] 604 0.32920349670527277 0 1 0.0 0.0
[request] 605 0.0038746892336266638 1 2 1.0 0.0
[serve_last] 606 0.34082950044418725 0 1 0.0 0.0
[request] 607 0.0024936643885273804 1 2 1.0 0.0
[serve_last] 608 1.129785899005584 0 1 0.0 0.0
[request] 609 0.0020522325056358502 1 2 1.0 0.0
[serve_last] 610 0.3889350687258962 0 1 0.0 0.0
[request] 611 0.03100299291200921 1 2 1.0 0.0
[serve_last] 612 0.1691948683415177 0 1 0.0 0.0
[request] 613 0.004236220282364704 1 2 1.0 0.0
[serve_last] 614 1.4282343656708705 0 1 0.0 0.0
[request] 615 0.009327489907663924 1 2 1.0 0.0
[serve_last] 616 0.13715841702905845 0 1 0.0 0.0
[request] 617 0.0123433407096714 1 2 1.0 0.0
[serve_last] 618 0.8561743714894482 0 1 0.0 0.0
[request] 619 0.006818842493769191 1 2 1.0 0.0
[serve_last] 620 0.7597038625384646 0 1 0.0 0.0
[request] 621 0.006062516220525238 1 2 1.0 0.0
[serve_last] 622 0.9957325122757839 0 1 0.0 0.0
[request] 623 0.007974694754586682 1 2 1.0 0.0
[serve_last] 624 0.697327416246663 0 1 0.0 0.0
[request] 625 0.013476183200724355 1 2 1.0 0.0
[serve_last] 626 0.21826658523813008 0 1 0.0 0.0
[request] 627 0.003447665927993203 1 2 1.0 0.0
[serve_last] 628 0.27034944017660345 0 1 0.0 0.0
[request] 629 0.00899039789074244 1 2 1.0 0.0
[serve_last] 630 0.4512183981421498 0 1 0.0 0.0
[request] 631 3.217738649013244E-4 1 2 1.0 0.0
[serve_last] 632 0.05241571606518836 0 1 0.0 0.0
[request] 633 0.030078558076975227 1 2 1.0 0.0
[serve_last] 634 0.21918291317491131 0 1 0.0 0.0
[request] 635 0.0039176746664612225 1 2 1.0 0.0
[serve_last] 636 2.444844351919735 0 1 0.0 0.0
[request] 637 0.016318873138910343 1 2 1.0 0.0
[serve_last] 638 0.07095110608915356 0 1 0.0 0.0
[request] 639 0.00934170484618861 1 2 1.0 0.0
[serve_last] 640 0.5611917980111581 0 1 0.0 0.0
[request] 641 0.0024048926764437813 1 2 1.0 0.0
[serve_last] 642 1.361773956585219 0 1 0.0 0.0
[request] 643 0.005138982732771044 1 2 1.0 0.0
[serve_last] 644 0.8704146984467453 0 1 0.0 0.0
[request] 645 0.01200962619997615 1 2 1.0 0.0
[serve_last] 646 0.05903562166124092 0 1 0.0 0.0
[request] 647 0.015529696331741248 1 2 1.0 0.0
[serve_last] 648 0.6350549682126365 0 1 0.0 0.0
[request] 649 0.0031507227419697416 1 2 1.0 0.0
[serve_last] 650 1.1608908657632602 0 1 0.0 0.0
[request] 651 0.004910099507423055 1 2 1.0 0.0
[serve_last] 652 2.006915676407886 0 1 0.0 0.0
[request] 653 0.0041823248522829285 1 2 1.0 0.0
[serve_last] 654 1.8625813265296005 0 1 0.0 0.0
[request] 655 0.002610220969830369 1 2 1.0 0.0
[serve_last] 656 0.7923616333979727 0 1 0.0 0.0
[request] 657 0.005310153870988863 1 2 1.0 0.0
[serve_last] 658 0.6110215309112176 0 1 0.0 0.0
[request] 659 0.003482902186714837 1 2 1.0 0.0
[serve_last] 660 0.8497520426257367 0 1 0.0 0.0
[request] 661 0.028259692349000907 1 2 1.0 0.0
[serve_last] 662 0.6722810849472644 0 1 0.0 0.0
[request] 663 0.00283020718881281 1 2 1.0 0.0
[serve_last] 664 0.1977066780099615 0 1 0.0 0.0
[request] 665 0.011445368037087152 1 2 1.0 0.0
[serve_last] 666 0.3948108399588661 0 1 0.0 0.0
[request] 667 0.002429794417772334 1 2 1.0 0.0
[serve_last] 668 0.13687712883287795 0 1 0.0 0.0
[request] 669 2.327479159937225E-6 1 2 1.0 0.0
[serve_last] 670 3.019336786652797 0 1 0.0 0.0
[request] 671 0.034242457008566304 1 2 1.0 0.0
[serve_last] 672 0.870391419401017 0 1 0.0 0.0
[request] 673 0.028950211107613578 1 2 1.0 0.0
[serve_last] 674 0.2901563701616479 0 1 0.0 0.0
[request] 675 0.0038249349926201544 1 2 1.0 0.0
[serve_last] 676 0.1813065277855095 0 1 0.0 0.0
[request] 677 0.0053168520325844355 1 2 1.0 0.0
[serve_last] 678 0.17354264569215017 0 1 0.0 0.0
[request] 679 0.0035967011280086574 1 2 1.0 0.0
[serve_last] 680 0.36603523184610404 0 1 0.0 0.0
[request] 681 4.704338604185208E-6 1 2 1.0 0.0
[serve_last] 682 2.9197426253292544 0 1 0.0 0.0
[request] 683 0.0019333735160053107 1 2 1.0 0.0
[serve_last] 684 1.4781421885329913 0 1 0.0 0.0
[request] 685 0.005960095871094284 1 2 1.0 0.0
[serve_last] 686 0.08515992011382015 0 1 0.0 0.0
[request] 687 8.790278585607615E-4 1 2 1.0 0.0
[serve_last] 688 0.9996104348265581 0 1 0.0 0.0
[request] 689 0.006475491746483572 1 2 1.0 0.0
[serve_last] 690 0.35882321370775916 0 1 0.0 0.0
[request] 691 0.029984192980122792 1 2 1.0 0.0
[serve_last] 692 0.5285827149606094 0 1 0.0 0.0
[request] 693 7.399405894274471E-5 1 2 1.0 0.0
[serve_last] 694 0.1739577329174473 0 1 0.0 0.0
[request] 695 4.98721586387133E-4 1 2 1.0 0.0
[serve_last] 696 1.5709356572727444 0 1 0.0 0.0
[request] 697 0.003074453834905948 1 2 1.0 0.0
[serve_last] 698 0.6243045346105461 0 1 0.0 0.0
[request] 699 0.00667561692674547 1 2 1.0 0.0
[serve_last] 700 2.7931228819198908 0 1 0.0 0.0
[request] 701 0.015677148939643032 1 2 1.0 0.0
[serve_last] 702 1.4682616240856459 0 1 0.0 0.0
[request] 703 0.010984446769205852 1 2 1.0 0.0
[serve_last] 704 0.07396768584290674 0 1 0.0 0.0
[request] 705 0.0015434269588857387 1 2 1.0 0.0
[serve_last] 706 0.002505005595288446 0 1 0.0 0.0
[request] 707 0.015454774618608438 1 2 1.0 0.0
[serve_last] 708 1.3714195721075813 0 1 0.0 0.0
[request] 709 0.001640938893321173 1 2 1.0 0.0
[serve_last] 710 0.7261287147783778 0 1 0.0 0.0
[request] 711 0.0014128161492897714 1 2 1.0 0.0
[serve_last] 712 0.31474382546613655 0 1 0.0 0.0
[request] 713 5.332007826375548E-4 1 2 1.0 0.0
[serve_last] 714 0.12764723446169468 0 1 0.0 0.0
[request] 715 0.019260842749694855 1 2 1.0 0.0
[serve_last] 716 1.9128191365988072 0 1 0.0 0.0
[request] 717 0.022617863759477348 1 2 1.0 0.0
[serve_last] 718 0.17069281124318642 0 1 0.0 0.0
[request] 719 0.003787807019375657 1 2 1.0 0.0
[serve_last] 720 1.1707626053144498 0 1 0.0 0.0
[request] 721 0.0034430190652608226 1 2 1.0 0.0
[serve_last] 722 0.3376744079021061 0 1 0.0 0.0
[request] 723 0.02100577142704098 1 2 1.0 0.0
[serve_last] 724 0.12587871464248587 0 1 0.0 0.0
[request] 725 0.013813426180461816 1 2 1.0 0.0
[serve_last] 726 0.1432493688963301 0 1 0.0 0.0
[request] 727 0.01566002863542217 1 2 1.0 0.0
[serve_last] 728 0.016730676669444628 0 1 0.0 0.0
[request] 729 0.0013981618973660979 1 2 1.0 0.0
[serve_last] 730 0.3897396430750239 0 1 0.0 0.0
[request] 731 0.01861201054127666 1 2 1.0 0.0
[serve_last] 732 0.24805162905259387 0 1 0.0 0.0
[request] 733 0.0034270549527246346 1 2 1.0 0.0
[serve_last] 734 1.1377529723930406 0 1 0.0 0.0
[request] 735 0.005064519606292417 1 2 1.0 0.0
[serve_last] 736 0.0512223354933687 0 1 0.0 0.0
[request] 737 0.005030592703274634 1 2 1.0 0.0
[serve_last] 738 0.27821531179644293 0 1 0.0 0.0
[request] 739 9.672223057939775E-4 1 2 1.0 0.0
[serve_last] 740 0.4588596494316396 0 1 0.0 0.0
[request] 741 0.01557755921124424 1 2 1.0 0.0
[serve_last] 742 0.01631377047199224 0 1 0.0 0.0
[request] 743 0.010019090081201935 1 2 1.0 0.0
[serve_last] 744 0.7504717847559382 0 1 0.0 0.0
[request] 745 1.319311289172497E-4 1 2 1.0 0.0
[serve_last] 746 0.29871291542305795 0 1 0.0 0.0
[request] 747 0.009040122152763157 1 2 1.0 0.0
[serve_last] 748 0.34636080228857713 0 1 0.0 0.0
[request] 749 0.00137946662092542 1 2 1.0 0.0
[serve_last] 750 1.0719072267338094 0 1 0.0 0.0
[request] 751 0.001723408371979124 1 2 1.0 0.0
[serve_last] 752 1.337097064602196 0 1 0.0 0.0
[request] 753 2.691812683429142E-5 1 2 1.0 0.0
[serve_last] 754 0.4563568251895563 0 1 0.0 0.0
[request] 755 1.4168894526118256E-4 1 2 1.0 0.0
[serve_last] 756 0.2706128473719901 0 1 0.0 0.0
[request] 757 0.008897926018038902 1 2 1.0 0.0
[serve_last] 758 0.11314146964608017 0 1 0.0 0.0
[request] 759 3.6227391677565705E-4 1 2 1.0 0.0
[serve_last] 760 0.4351615181724248 0 1 0.0 0.0
[request] 761 0.010982984569827204 1 2 1.0 0.0
[serve_last] 762 0.03803997900836112 0 1 0.0 0.0
[request] 763 0.003302365065802079 1 2 1.0 0.0
[serve_last] 764 0.4063882117539108 0 1 0.0 0.0
[request] 765 0.00861325970956901 1 2 1.0 0.0
[serve_last] 766 0.186524546046677 0 1 0.0 0.0
[request] 767 0.016591554787620286 1 2 1.0 0.0
[serve_last] 768 0.007312465126044584 0 1 0.0 0.0
[request] 769 0.001097383168147181 1 2 1.0 0.0
[serve_last] 770 0.22279958154400384 0 1 0.0 0.0
[request] 771 0.0035959204932626662 1 2 1.0 0.0
[serve_last] 772 0.3780136342832827 0 1 0.0 0.0
[request] 773 0.03430002961963018 1 2 1.0 0.0
[serve_last] 774 0.06542657691628154 0 1 0.0 0.0
[request] 775 0.018515920587686946 1 2 1.0 0.0
[serve_last] 776 0.7023107654641023 0 1 0.0 0.0
[request] 777 0.014596733222979138 1 2 1.0 0.0
[serve_last] 778 0.389497760672102 0 1 0.0 0.0
[request] 779 0.006815208948225973 1 2 1.0 0.0
[serve_last] 780 0.04662211164503417 0 1 0.0 0.0
[request] 781 0.0017299163731802328 1 2 1.0 0.0
[serve_last] 782 1.6293342184012172 0 1 0.0 0.0
[request] 783 0.0024516848660125234 1 2 1.0 0.0
[serve_last] 784 0.7653598447632127 0 1 0.0 0.0
[request] 785 0.0031880725140773776 1 2 1.0 0.0
[serve_last] 786 0.4410826598733044 0 1 0.0 0.0
[request] 787 0.007311818997696151 1 2 1.0 0.0
[request] 788 7.724723855479221E-6 2 2 2.0 0.0
[serve] 789 0.006937761770086476 1 2 1.0 0.0
[serve_last] 790 1.5161496916148087 0 1 0.0 0.0
[request] 791 4.097018145646927E-4 1 2 1.0 0.0
[serve_last] 792 1.4903949286518963 0 1 0.0 0.0
[request] 793 0.0102688031839463 1 2 1.0 0.0
[serve_last] 794 0.08632976204117683 0 1 0.0 0.0
[request] 795 0.0042858115554518855 1 2 1.0 0.0
[serve_last] 796 0.6623538484417548 0 1 0.0 0.0
[request] 797 0.007625134706728133 1 2 1.0 0.0
[serve_last] 798 0.2867996425239106 0 1 0.0 0.0
[request] 799 0.016849817446999045 1 2 1.0 0.0
[serve_last] 800 0.23716572919120082 0 1 0.0 0.0
[request] 801 0.010033699785475112 1 2 1.0 0.0
[serve_last] 802 0.8595145138637238 0 1 0.0 0.0
[request] 803 0.0028129343272163612 1 2 1.0 0.0
[serve_last] 804 0.09360046650466616 0 1 0.0 0.0
[request] 805 0.001381728276650013 1 2 1.0 0.0
[serve_last] 806 1.7183748973841089 0 1 0.0 0.0
[request] 807 0.011751210543776956 1 2 1.0 0.0
[serve_last] 808 0.3266074085202937 0 1 0.0 0.0
[request] 809 0.002555109017374492 1 2 1.0 0.0
[serve_last] 810 0.5968697376495238 0 1 0.0 0.0
[request] 811 0.007039079266547765 1 2 1.0 0.0
[serve_last] 812 1.8245951798318547 0 1 0.0 0.0
[request] 813 6.369574093755026E-4 1 2 1.0 0.0
[serve_last] 814 0.035753082074908814 0 1 0.0 0.0
[request] 815 0.010043503810531453 1 2 1.0 0.0
[serve_last] 816 2.3644511277440663 0 1 0.0 0.0
[request] 817 0.004359423597560907 1 2 1.0 0.0
[serve_last] 818 0.8296465995439275 0 1 0.0 0.0
[request] 819 0.005978051490171821 1 2 1.0 0.0
[serve_last] 820 1.3905273004702703 0 1 0.0 0.0
[request] 821 0.0023583193186327133 1 2 1.0 0.0
[serve_last] 822 0.4463567186450131 0 1 0.0 0.0
[request] 823 0.01288066933373572 1 2 1.0 0.0
[serve_last] 824 0.047423580752454966 0 1 0.0 0.0
[request] 825 0.0033862551391177125 1 2 1.0 0.0
[serve_last] 826 1.8900807931881034 0 1 0.0 0.0
[request] 827 0.005691319585591291 1 2 1.0 0.0
[serve_last] 828 0.5826665013682966 0 1 0.0 0.0
[request] 829 0.011018552794171445 1 2 1.0 0.0
[serve_last] 830 1.7034155279718037 0 1 0.0 0.0
[request] 831 0.01933022877747719 1 2 1.0 0.0
[serve_last] 832 0.1923784425928246 0 1 0.0 0.0
[request] 833 0.00693049635807521 1 2 1.0 0.0
[serve_last] 834 1.4229885169777727 0 1 0.0 0.0
[request] 835 0.0017070054891246656 1 2 1.0 0.0
[serve_last] 836 0.16977962038831287 0 1 0.0 0.0
[request] 837 0.0068133190630703 1 2 1.0 0.0
[serve_last] 838 0.12661958889192035 0 1 0.0 0.0
[request] 839 0.0058394340642709455 1 2 1.0 0.0
[serve_last] 840 2.996037711293803 0 1 0.0 0.0
[request] 841 0.0037760671233654426 1 2 1.0 0.0
[serve_last] 842 1.3117872869303147 0 1 0.0 0.0
[request] 843 0.0030216675192797143 1 2 1.0 0.0
[serve_last] 844 0.3041696099275445 0 1 0.0 0.0
[request] 845 0.012075750394886791 1 2 1.0 0.0
[serve_last] 846 0.366000438471173 0 1 0.0 0.0
[request] 847 0.00928953928115626 1 2 1.0 0.0
[serve_last] 848 0.09737910694612462 0 1 0.0 0.0
[request] 849 0.0024744832339007278 1 2 1.0 0.0
[serve_last] 850 0.6523473973908622 0 1 0.0 0.0
[request] 851 5.869846598816951E-4 1 2 1.0 0.0
[serve_last] 852 0.5566226967394191 0 1 0.0 0.0
[request] 853 0.013841902845045245 1 2 1.0 0.0
[serve_last] 854 0.09649930796654516 0 1 0.0 0.0
[request] 855 0.008613386563781123 1 2 1.0 0.0
[serve_last] 856 0.5420129469815884 0 1 0.0 0.0
[request] 857 0.007065578684896216 1 2 1.0 0.0
[serve_last] 858 0.7894584134614392 0 1 0.0 0.0
[request] 859 0.012625216551651063 1 2 1.0 0.0
[serve_last] 860 0.2798092404806936 0 1 0.0 0.0
[request] 861 0.02313136757498888 1 2 1.0 0.0
[serve_last] 862 0.49969181789537714 0 1 0.0 0.0
[request] 863 0.018943489290934146 1 2 1.0 0.0
[serve_last] 864 0.261674118717951 0 1 0.0 0.0
[request] 865 0.008586539189944115 1 2 1.0 0.0
[serve_last] 866 0.8660389086898216 0 1 0.0 0.0
[request] 867 0.01092127267297198 1 2 1.0 0.0
[serve_last] 868 0.5684936023170498 0 1 0.0 0.0
[request] 869 7.569412685854031E-4 1 2 1.0 0.0
[serve_last] 870 0.7612486027612089 0 1 0.0 0.0
[request] 871 0.002056239849954332 1 2 1.0 0.0
[serve_last] 872 0.3237043992754092 0 1 0.0 0.0
[request] 873 0.012087613306976266 1 2 1.0 0.0
[serve_last] 874 0.2634069359210953 0 1 0.0 0.0
[request] 875 0.00466909405912391 1 2 1.0 0.0
[serve_last] 876 1.05457569065269 0 1 0.0 0.0
[request] 877 0.004431182323117766 1 2 1.0 0.0
[serve_last] 878 0.6762175373960614 0 1 0.0 0.0
[request] 879 0.009253753584652994 1 2 1.0 0.0
[serve_last] 880 0.19489760865343442 0 1 0.0 0.0
[request] 881 0.010322459519239116 1 2 1.0 0.0
[serve_last] 882 0.16406261955512555 0 1 0.0 0.0
[request] 883 6.005603886075691E-4 1 2 1.0 0.0
[serve_last] 884 0.31099766991864974 0 1 0.0 0.0
[request] 885 0.004330507831843211 1 2 1.0 0.0
[serve_last] 886 0.03312706771646838 0 1 0.0 0.0
[request] 887 0.003940738829207823 1 2 1.0 0.0
[serve_last] 888 1.6106675685963405 0 1 0.0 0.0
[request] 889 0.008398299743624332 1 2 1.0 0.0
[serve_last] 890 1.0573950652360111 0 1 0.0 0.0
[request] 891 0.0017523879267498702 1 2 1.0 0.0
[serve_last] 892 0.16132064653935668 0 1 0.0 0.0
[request] 893 1.4251340433175176E-4 1 2 1.0 0.0
[serve_last] 894 0.7520409632220433 0 1 0.0 0.0
[request] 895 0.011592396748745418 1 2 1.0 0.0
[serve_last] 896 0.9274342158143657 0 1 0.0 0.0
[request] 897 0.005807952777301311 1 2 1.0 0.0
[serve_last] 898 0.8461847134092678 0 1 0.0 0.0
[request] 899 0.009901059072809922 1 2 1.0 0.0
[serve_last] 900 1.9975009120373832 0 1 0.0 0.0
[request] 901 0.00474425548030755 1 2 1.0 0.0
[serve_last] 902 0.2617398117372888 0 1 0.0 0.0
[request] 903 0.00422497596753354 1 2 1.0 0.0
[serve_last] 904 0.029093581042771776 0 1 0.0 0.0
[request] 905 6.459328939487067E-4 1 2 1.0 0.0
[serve_last] 906 0.31592922748974367 0 1 0.0 0.0
[request] 907 0.039208983321401145 1 2 1.0 0.0
[serve_last] 908 0.3357883391107327 0 1 0.0 0.0
[request] 909 0.0019495528140140554 1 2 1.0 0.0
[serve_last] 910 0.41540495002827754 0 1 0.0 0.0
[request] 911 0.010034994806886941 1 2 1.0 0.0
[serve_last] 912 0.05540811471306413 0 1 0.0 0.0
[request] 913 2.930486612084456E-4 1 2 1.0 0.0
[serve_last] 914 0.24906930291901605 0 1 0.0 0.0
[request] 915 0.013278224063413478 1 2 1.0 0.0
[serve_last] 916 2.4506200307452746 0 1 0.0 0.0
[request] 917 0.016302026300506173 1 2 1.0 0.0
[serve_last] 918 0.8701490453301212 0 1 0.0 0.0
[request] 919 9.103008333091838E-4 1 2 1.0 0.0
[serve_last] 920 0.514882924115462 0 1 0.0 0.0
[request] 921 0.0018838557279256588 1 2 1.0 0.0
[serve_last] 922 1.809566756393819 0 1 0.0 0.0
[request] 923 0.021846426029236473 1 2 1.0 0.0
[request] 924 0.014675557173946776 2 2 2.0 0.0
[serve] 925 0.0031669333249215465 1 2 1.0 0.0
[serve_last] 926 0.01058384790857996 0 1 0.0 0.0
[request] 927 0.007058088296875518 1 2 1.0 0.0
[serve_last] 928 0.8034503297515286 0 1 0.0 0.0
[request] 929 0.004910211238457328 1 2 1.0 0.0
[serve_last] 930 0.4342813469988408 0 1 0.0 0.0
[request] 931 0.01786856609152366 1 2 1.0 0.0
[serve_last] 932 0.18374032733116857 0 1 0.0 0.0
[request] 933 0.007713960172953491 1 2 1.0 0.0
[serve_last] 934 0.009676985238863204 0 1 0.0 0.0
[request] 935 0.001424277752092342 1 2 1.0 0.0
[serve_last] 936 0.031315736006020535 0 1 0.0 0.0
[request] 937 0.0023232996493374202 1 2 1.0 0.0
[serve_last] 938 0.17645939853533527 0 1 0.0 0.0
[request] 939 0.006575653883526029 1 2 1.0 0.0
[serve_last] 940 0.22184252778556252 0 1 0.0 0.0
[request] 941 0.018676047438505202 1 2 1.0 0.0
[serve_last] 942 0.6269739179107725 0 1 0.0 0.0
[request] 943 0.011143648179556535 1 2 1.0 0.0
[serve_last] 944 0.2039175011516007 0 1 0.0 0.0
[request] 945 0.004358516814448052 1 2 1.0 0.0
